ax,ay,az,gx,gy,gz,temp_raw,flags,ax_g,ay_g,az_g,a_mag
-22482,-30642,-15599,-16367,-9530,26605,0,0,-2.81025,-3.83025,-1.949875,5.135205218939649
5,0,0,0,-19409,1375,24189,16411,0.000625,0.0,0.0,0.000625
-12441,-29929,32707,16387,13008,-11724,-27952,-16368,-1.555125,-3.7411250000000003,4.088375,5.755800567416752
-9470,26605,0,0,5,0,0,0,-1.18375,3.325625,0.0,3.530020637776074
-17786,-20343,-22949,16411,-20242,-22825,27858,16389,-2.22325,-2.542875,-2.868625,4.431485441559071
6735,12058,25049,-16367,-9409,26605,0,0,0.841875,1.50725,3.131125,3.5755418951188362
5,0,0,0,-3381,-1925,-8393,16412,0.000625,0.0,0.0,0.000625
26754,-22802,-20321,16389,-27883,-24414,-19202,-16368,3.34425,-2.85025,-2.540125,5.075447580324813
-9349,26605,0,0,1,0,0,0,-1.168625,3.325625,0.0,3.5249774511690144
13906,-10920,-19892,16411,28868,-883,-6067,16370,1.73825,-1.365,-2.4865,3.3267732583541068
-858,27676,2862,-16366,-9327,26605,0,0,-0.10725,3.4595000000000002,0.35775,3.479601683382741
5,0,0,0,8434,1763,-561,16410,0.000625,0.0,0.0,0.000625
-4375,16914,11454,16369,20460,978,13056,-16368,-0.546875,2.11425,1.43175,2.611327897952496
-9289,26605,0,0,1,0,0,0,-1.161125,3.325625,0.0,3.52249810592568
10014,-16343,-9991,16410,17426,-8711,24971,16367,1.25175,-2.042875,-1.248875,2.7018336539746484
-29622,-25262,-31241,-16367,-9240,26605,0,0,-3.70275,-3.15775,-3.905125,6.239530742822332
5,0,0,0,6125,19698,30151,16411,0.000625,0.0,0.0,0.000625
-22525,32432,31082,16359,-10956,-4474,21670,-16367,-2.8156250000000003,4.054,3.88525,6.281546601206188
-9229,26605,0,0,1,0,0,0,-1.1536250000000001,3.325625,0.0,3.520032994341104
-26282,454,-13199,16413,-23493,22175,-29947,16400,-3.28525,0.05675,-1.649875,3.676707173630367
-11776,9130,20026,-16376,-9180,26605,0,0,-1.472,1.14125,2.50325,3.12017565611297
5,0,0,0,286,-27957,13262,16411,0.000625,0.0,0.0,0.000625
10015,6173,-23201,16369,11831,-22514,22136,-16369,1.251875,0.771625,-2.900125,3.2516643694998724
-9169,26605,0,0,1,0,0,0,-1.146125,3.325625,0.0,3.517582146340011
-7370,29073,10132,16411,26004,-3460,23413,16371,-0.92125,3.634125,1.2665,3.9572197725328575
-10812,15742,31648,-16368,-9119,26605,0,0,-1.3515,1.96775,3.956,4.620446765465435
5,0,0,0,21677,-4362,11299,16411,0.000625,0.0,0.0,0.000625
12811,175,-8379,16370,11186,-19385,-9830,-16370,1.601375,0.021875000000000002,-1.047375,1.913602570251984
-9108,26605,0,0,5,0,0,0,-1.1385,3.325625,0.0,3.5151051037806824
-17835,3244,-343,16406,9830,17780,23286,16387,-2.229375,0.4055,-0.042875,2.266358622603669
-20972,23894,-17062,-16368,-9048,26605,0,0,-2.6215,2.9867500000000002,-2.13275,4.5101619011960095
5,0,0,0,28319,20168,9381,16409,0.000625,0.0,0.0,0.000625
-30496,-22534,-19625,16385,-17723,-1978,-13010,-16365,-3.8120000000000003,-2.81675,-2.453125,5.336969817052088
-8988,26605,0,0,5,0,0,0,-1.1235,3.325625,0.0,3.510275472185196
-9124,-29355,17491,16410,-5153,-31128,-30981,16371,-1.1405,-3.669375,2.186375,4.421005403892875
-30549,118,29286,-16365,-8928,26605,0,0,-3.818625,0.014750000000000001,3.66075,5.2899154072277
5,0,0,0,14944,8687,22075,16410,0.000625,0.0,0.0,0.000625
-11909,-5351,32279,16370,-13690,-22828,-19343,-16365,-1.488625,-0.668875,4.034875,4.3524262684019135
-8734,26605,0,0,1,0,0,0,-1.09175,3.325625,0.0,3.500242806310014
4754,-12047,-12288,16411,-16814,3756,-12083,16372,0.5942500000000001,-1.505875,-1.536,2.2316112067573513
-19931,-8556,-20491,-16366,-8688,26605,0,0,-2.491375,-1.0695000000000001,-2.561375,3.7298018085750884
5,0,0,0,-14848,11126,16439,16409,0.000625,0.0,0.0,0.000625
-29267,2492,11225,16374,-22232,30962,-1674,-16369,-3.658375,0.3115,1.403125,3.930585154433116
-8674,26605,0,0,1,0,0,0,-1.08425,3.325625,0.0,3.497910762601728
-18871,-31126,17193,16411,15612,28550,-13989,16368,-2.358875,-3.89075,2.149125,5.03199414683185
-28432,15021,29968,-16369,-8628,26605,0,0,-3.5540000000000003,1.877625,3.746,5.494443342198098
5,0,0,0,9874,-30137,-31067,16409,0.000625,0.0,0.0,0.000625
24509,21265,6784,16371,-21728,7608,-2281,-16368,3.063625,2.658125,0.848,4.143733902683666
-8614,26605,0,0,1,0,0,0,-1.07675,3.325625,0.0,3.495593254817414
-8092,26079,-6396,16409,-14085,1077,28350,16373,-1.0115,3.259875,-0.7995,3.5055837624602555
3086,-12569,-11798,-16366,-8567,26605,0,0,0.38575,-1.571125,-1.47475,2.189092138450321
5,0,0,0,18747,25711,6964,16410,0.000625,0.0,0.0,0.000625
-9991,27871,28216,16374,-4959,-17108,2323,-16366,-1.248875,3.4838750000000003,3.527,5.11241653049221
-8554,26605,0,0,1,0,0,0,-1.06925,3.325625,0.0,3.4932903118872045
-21819,1079,-29911,16410,8651,-22869,-27579,16371,-2.727375,0.134875,-3.738875,4.629897614621192
-29969,1638,5071,-16368,-8506,26605,0,0,-3.746125,0.20475000000000002,0.633875,3.8048879870174894
5,0,0,0,-10540,31668,-2198,16408,0.000625,0.0,0.0,0.000625
-6488,-285,-10804,16374,14272,-15387,-5619,-16369,-0.811,-0.035625000000000004,-1.3505,1.5757031416561307
-8493,26605,0,0,5,0,0,0,-1.061625,3.325625,0.0,3.490963947285907
-21690,6436,18457,16409,19644,22550,-18567,16373,-2.71125,0.8045,2.307125,3.64978390841499
32202,-12011,-22503,-16368,-8433,26605,0,0,4.02525,-1.5013750000000001,-2.812875,5.135078404343014
5,0,0,0,-27853,23025,1633,16411,0.000625,0.0,0.0,0.000625
3636,-2621,193,16373,11180,-5516,23197,-16365,0.4545,-0.327625,0.024125,0.5607944420641131
-8373,26605,0,0,1,0,0,0,-1.046625,3.325625,0.0,3.486431632952237
9544,-13060,6088,16410,-32256,31203,30193,16373,1.193,-1.6325,0.761,2.160422701695203
-21741,22826,-9566,-16367,-8345,26605,0,0,-2.717625,2.85325,-1.19575,4.117807579965946
1,0,0,0,-1369,-16771,-26269,16409,0.000125,0.0,0.0,0.000125
-20324,23929,-29415,16374,-27532,-27005,6142,-16366,-2.5405,2.9911250000000003,-3.676875,5.377767081349842
-8285,26605,0,0,5,0,0,0,-1.035625,3.325625,0.0,3.4831452426291385
11734,22838,-6161,16410,-9021,8242,-25194,16373,1.46675,2.85475,-0.7701250000000001,3.3006129189326336
25337,-13033,9000,-16365,-8239,26605,0,0,3.167125,-1.629125,1.125,3.7350172732197637
1,0,0,0,32686,-24347,-16066,16409,0.000125,0.0,0.0,0.000125
4372,-15503,-1057,16376,-27660,-24827,-16088,-16365,0.5465,-1.937875,-0.132125,2.0177905692241698
-8225,26605,0,0,5,0,0,0,-1.028125,3.325625,0.0,3.4809226731213094
6847,-12414,-6777,16409,-7282,-26710,-30627,16371,0.855875,-1.55175,-0.847125,1.9641972517417898
8519,27288,11380,-16365,-8179,26605,0,0,1.064875,3.411,1.4225,3.8460871045290954
1,0,0,0,25128,4181,-15726,16411,0.000125,0.0,0.0,0.000125
8300,23580,25477,16375,-13524,18714,-10117,-16363,1.0375,2.9475000000000002,3.184625,4.461613933390584
-8165,26605,0,0,5,0,0,0,-1.0206250000000001,3.325625,0.0,3.4787148533977317
-6179,7010,2404,16409,-28233,-23489,16548,16368,-0.772375,0.87625,0.3005,1.2061001007897314
1916,16397,-31287,-16366,-8119,26605,0,0,0.23950000000000002,2.0496250000000003,-3.910875,4.421907524615367
1,0,0,0,-28614,-15769,-13238,16411,0.000125,0.0,0.0,0.000125
10278,-12915,20154,16375,-29235,-23137,32100,-16363,1.28475,-1.6143750000000001,2.51925,3.2562877277085023
-8089,26605,0,0,5,0,0,0,-1.011125,3.325625,0.0,3.4759394997971413
-3546,-27898,-26967,16409,11868,30820,17037,16375,-0.44325000000000003,-3.48725,-3.3708750000000003,4.8703368867692305
7269,24493,-6654,-16367,-8059,26605,0,0,0.908625,3.0616250000000003,-0.83175,3.300144708001454
5,0,0,0,26531,7610,12807,16409,0.000625,0.0,0.0,0.000625
9562,15251,22855,16387,-7087,20974,-11673,-16367,1.19525,1.906375,2.856875,3.636567470672035
-7999,26605,0,0,1,0,0,0,-0.9998750000000001,3.325625,0.0,3.472683638952734
10521,6048,-18176,16410,-15468,-29101,26911,16371,1.315125,0.756,-2.2720000000000002,2.7318626915760245
-1798,-5436,-23372,-16368,-7971,26605,0,0,-0.22475,-0.6795,-2.9215,3.0078888048762704
5,0,0,0,-25223,19558,21013,16412,0.000625,0.0,0.0,0.000625
-22458,-21331,-17577,16389,28259,22881,-28624,-16369,-2.8072500000000002,-2.666375,-2.197125,4.45169253978192
-7938,26605,0,0,1,0,0,0,-0.99225,3.325625,0.0,3.4704958872076195
12306,-8888,-5088,16410,23609,-28392,13991,16370,1.5382500000000001,-1.111,-0.636,2.001257120536989
18666,-3939,-23641,-16367,-7911,26605,0,0,2.33325,-0.492375,-2.9551250000000002,3.7972690803721036
5,0,0,0,-3719,30693,-14179,16409,0.000625,0.0,0.0,0.000625
29898,31982,4682,16374,9562,21756,18932,-16367,3.73725,3.99775,0.58525,5.503776902046448
-7878,26605,0,0,1,0,0,0,-0.98475,3.325625,0.0,3.468359007243195
-20395,-21776,25982,16411,22191,4908,18596,16368,-2.549375,-2.722,3.24775,4.945349022376985
9388,-27215,-12624,-16366,-7830,26605,0,0,1.1735,-3.401875,-1.578,3.9293688762478127
5,0,0,0,29812,26440,6414,16410,0.000625,0.0,0.0,0.000625
-31755,3875,-15449,16362,21816,-19883,13363,-16367,-3.969375,0.484375,-1.931125,4.440698233034418
-7818,26605,0,0,1,0,0,0,-0.9772500000000001,3.325625,0.0,3.466237037931047
4482,-2900,-13377,16410,-20600,10815,18740,16373,0.56025,-0.3625,-1.672125,1.800357833355636
-15821,-805,-12664,-16368,-7769,26605,0,0,-1.977625,-0.100625,-1.583,2.5351558199152175
5,0,0,0,-23743,1594,-2721,16411,0.000625,0.0,0.0,0.000625
-25454,3580,-10660,16371,-22862,28022,14754,-16365,-3.18175,0.4475,-1.3325,3.4784113561365912
-7758,26605,0,0,5,0,0,0,-0.96975,3.325625,0.0,3.4641300066719496
-26969,-4244,8084,16410,-20335,21475,-26730,16366,-3.371125,-0.5305,1.0105,3.559076321972458
6641,-9140,3732,-16367,-7698,26605,0,0,0.830125,-1.1425,0.4665,1.4872915032450769
1,0,0,0,-19350,-30609,-16584,16412,0.000125,0.0,0.0,0.000125
-18159,-20096,29051,16372,-9336,-7792,-6820,-16366,-2.269875,-2.512,3.6313750000000002,4.964812273011941
-7674,26605,0,0,5,0,0,0,-0.95925,3.325625,0.0,3.4612053107443654
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,-7638,26605,0,0,0.0,0.0,0.0,0.0
5,0,0,0,29973,-7041,2307,16413,0.000625,0.0,0.0,0.000625
-12623,11048,9458,16392,-2376,-6728,12576,-16369,-1.5778750000000001,1.381,1.18225,2.407190390917387
-7577,26605,0,0,5,0,0,0,-0.947125,3.325625,0.0,3.457864573150603
14365,31031,-29333,16413,276,-23102,-8979,16391,1.795625,3.8788750000000003,-3.6666250000000002,5.63152548576982
29807,-22468,3567,-16369,-7517,26605,0,0,3.7258750000000003,-2.8085,0.445875,4.687069583572448
5,0,0,0,29114,-30162,23974,16414,0.000625,0.0,0.0,0.000625
19195,14226,-5359,16391,-22571,29631,19734,-16368,2.399375,1.77825,-0.669875,3.060703508794996
-7457,26605,0,0,1,0,0,0,-0.932125,3.325625,0.0,3.453786133542435
-31788,28306,-32133,16412,-1956,-2951,-31352,16370,-3.9735,3.53825,-4.016625,6.66642270660397
32137,16007,28589,-16367,-7437,26605,0,0,4.017125,2.000875,3.5736250000000003,5.736862354273023
5,0,0,0,6055,16985,20416,16408,0.000625,0.0,0.0,0.000625
-11711,13253,15279,16372,17752,23161,-28846,-16366,-1.463875,1.656625,1.909875,2.9214652012089757
-7397,26605,0,0,5,0,0,0,-0.924625,3.325625,0.0,3.4517695507159805
-4632,-23219,-4803,16407,2242,15305,-11949,16375,-0.579,-2.902375,-0.600375,3.01984631748869
-14411,23072,-28381,-16366,-7336,26605,0,0,-1.801375,2.884,-3.547625,4.914066649044353
5,0,0,0,-20538,-535,-9490,16407,0.000625,0.0,0.0,0.000625
28092,14871,32084,16374,-20256,-20264,-18691,-16366,3.5115000000000003,1.858875,4.0105,5.645366132114463
-7276,26605,0,0,5,0,0,0,-0.9095,3.325625,0.0,3.447748814897193
-13737,31222,-4711,16407,2428,-15822,8389,16375,-1.717125,3.90275,-0.588875,4.304271087390989
-22956,13073,-1745,-16366,-7216,26605,0,0,-2.8695,1.634125,-0.218125,3.3093765698768705
1,0,0,0,4563,-29089,-30321,16411,0.000125,0.0,0.0,0.000125
-11996,26529,-13349,16369,-23370,-5443,19032,-16369,-1.4995,3.316125,-1.668625,4.003685134504211
-7175,26605,0,0,5,0,0,0,-0.896875,3.325625,0.0,3.4444399263523238
12662,29369,-20131,16408,-10887,19531,-13323,16375,1.58275,3.671125,-2.516375,4.723811963737549
-916,-1330,10162,-16367,-7155,26605,0,0,-0.1145,-0.16625,1.27025,1.2861898673990557
1,0,0,0,-23661,25147,-4170,16410,0.000125,0.0,0.0,0.000125
-9157,-1356,-31904,16372,5370,18346,30799,-16370,-1.144625,-0.1695,-3.988,4.1524740385251055
-7114,26605,0,0,5,0,0,0,-0.88925,3.325625,0.0,3.4424623749759418
23853,2316,22869,16408,-31801,-23354,17265,16376,2.981625,0.2895,2.858625,4.140728774171281
28618,17337,-22212,-16367,-7095,26605,0,0,3.5772500000000003,2.167125,-2.7765,5.020169377433893
1,0,0,0,5117,-19737,-19251,16410,0.000125,0.0,0.0,0.000125
-58,7361,11270,16373,29026,-19188,22730,-16369,-0.00725,0.920125,1.40875,1.6826345832131824
-7054,26605,0,0,5,0,0,0,-0.88175,3.325625,0.0,3.4405326191049257
-29802,-2766,-1562,16408,-8546,27204,18229,16374,-3.72525,-0.34575,-0.19525,3.746351983930501
12648,2567,11111,-16368,-7035,26605,0,0,1.581,0.320875,1.388875,2.1287309673253687
1,0,0,0,17469,-28091,-21221,16410,0.000125,0.0,0.0,0.000125
20107,4537,19153,16374,26489,22313,-25326,-16368,2.513375,0.567125,2.394125,3.5171748850284654
-6994,26605,0,0,5,0,0,0,-0.87425,3.325625,0.0,3.438618138602337
-32422,396,-15741,16408,-5788,29028,14039,16375,-4.0527500000000005,0.0495,-1.967625,4.505416845656459
-853,89,-21016,-16368,-6975,26605,0,0,-0.106625,0.011125,-2.6270000000000002,2.629186500849645
5,0,0,0,-23724,-6469,-15084,16408,0.000625,0.0,0.0,0.000625
10355,-30730,-12901,16374,1698,-13078,-26847,-16368,1.294375,-3.84125,-1.612625,4.362472646762384
-6889,26605,0,0,5,0,0,0,-0.861125,3.325625,0.0,3.435304630778761
1709,10359,21022,16410,-13259,-21711,3217,16385,0.213625,1.294875,2.6277500000000003,2.93724479210535
28310,-17394,2351,-16368,-6829,26605,0,0,3.5387500000000003,-2.1742500000000002,0.293875,4.163709540857167
5,0,0,0,3631,27129,-19821,16407,0.000625,0.0,0.0,0.000625
2859,20077,10029,16382,-23528,-28788,23869,-16366,0.357375,2.509625,1.253625,2.827986946906757
-6769,26605,0,0,5,0,0,0,-0.846125,3.325625,0.0,3.431575317000925
-14811,-14496,-32327,16418,19749,9669,-10117,16375,-1.851375,-1.812,-4.040875,4.799958766098934
14804,31928,-10078,-16362,-6709,26605,0,0,1.8505,3.991,-1.25975,4.575959059312048
5,0,0,0,-20510,-32549,-9472,16409,0.000625,0.0,0.0,0.000625
2191,31811,-8789,16379,3358,-7250,2091,-16375,0.273875,3.976375,-1.098625,4.134433763754718
-6649,26605,0,0,5,0,0,0,-0.831125,3.325625,0.0,3.4279075842633215
-16479,23644,-29939,16410,-30032,-5973,628,16380,-2.059875,2.9555000000000002,-3.742375,5.194558297511926
-29346,-5797,-23231,-16368,-6588,26605,0,0,-3.66825,-0.724625,-2.903875,4.734303482958185
5,0,0,0,11259,-3302,-22489,16409,0.000625,0.0,0.0,0.000625
19719,-29207,-10599,16378,-9360,-9254,8282,-16368,2.464875,-3.650875,-1.324875,4.599977260473687
-6528,26605,0,0,5,0,0,0,-0.8160000000000001,3.325625,0.0,3.424271840935676
17855,-2761,-20511,16411,-4872,23734,23782,16377,2.231875,-0.345125,-2.563875,3.4166990351617157
-20391,22642,3304,-16371,-6468,26605,0,0,-2.5488750000000002,2.83025,0.41300000000000003,3.8311418439056784
5,0,0,0,-26548,30256,-14755,16409,0.000625,0.0,0.0,0.000625
18958,-8072,-7769,16376,-18317,9169,5391,-16366,2.3697500000000002,-1.0090000000000001,-0.971125,2.752613272533031
-6408,26605,0,0,5,0,0,0,-0.801,3.325625,0.0,3.420728378668058
21177,9224,-7371,16408,-9901,-1569,-17554,16372,2.647125,1.153,-0.921375,3.0307774013031707
-11481,24105,29957,-16367,-6348,26605,0,0,-1.435125,3.013125,3.744625,5.01604649319312
5,0,0,0,-15685,-18666,12634,16411,0.000625,0.0,0.0,0.000625
-14445,5170,-20050,16382,-16885,32754,10940,-16367,-1.805625,0.64625,-2.50625,3.155821567456722
-6288,26605,0,0,5,0,0,0,-0.786,3.325625,0.0,3.4172470851000813
-25827,-21354,12649,16411,30429,7440,-7882,16381,-3.228375,-2.66925,1.5811250000000001,4.477416327386811
-10726,-28725,-25073,-16365,-6227,26605,0,0,-1.34075,-3.590625,-3.134125,4.951054228015484
5,0,0,0,18195,-25086,-31690,16410,0.000625,0.0,0.0,0.000625
-26474,21845,-4330,16381,-10942,-22762,-9668,-16366,-3.30925,2.730625,-0.54125,4.324395913376225
-6167,26605,0,0,5,0,0,0,-0.770875,3.325625,0.0,3.413799921824652
-1965,-2014,-29605,16412,2157,-9236,-14814,16381,-0.245625,-0.25175000000000003,-3.700625,3.7173021257021874
-19250,26458,15701,-16364,-6106,26605,0,0,-2.40625,3.3072500000000002,1.962625,4.536500690579138
5,0,0,0,20118,-24462,1873,16411,0.000625,0.0,0.0,0.000625
27306,-26441,-14352,16379,-28137,13205,10396,-16365,3.41325,-3.305125,-1.794,5.07863789102206
-6046,26605,0,0,5,0,0,0,-0.75575,3.325625,0.0,3.410416353339428
-32490,11260,3042,16413,13382,-29357,-23706,16387,-4.06125,1.4075,0.38025000000000003,4.315020031819088
32370,-12150,8208,-16368,-5986,26605,0,0,4.04625,-1.51875,1.026,4.442005923566513
5,0,0,0,-9819,-10199,-2473,16412,0.000625,0.0,0.0,0.000625
-10631,-8045,-28553,16391,24332,10722,7149,-16367,-1.328875,-1.005625,-3.569125,3.939015571418194
-5926,26605,0,0,5,0,0,0,-0.74075,3.325625,0.0,3.40712374344182
-1017,-1683,11270,16413,23860,16816,-30284,16386,-0.12712500000000002,-0.210375,1.40875,1.4300332054711176
-4800,7938,25663,-16367,-5865,26605,0,0,-0.6,0.99225,3.207875,3.4110148164622505
1,0,0,0,-13713,3903,8761,16413,0.000125,0.0,0.0,0.000125
7480,10506,-19858,16361,19296,18342,-10356,-16369,0.935,1.31325,-2.48225,2.959799929893911
-5824,26605,0,0,5,0,0,0,-0.728,3.325625,0.0,3.4043744859555334
-4867,3886,7993,16408,-23265,-11873,-24972,16376,-0.608375,0.48575,0.999125,1.2666191095787243
-16798,-24234,-2383,-16367,-5805,26605,0,0,-2.0997500000000002,-3.02925,-0.297875,3.6978419572265393
1,0,0,0,-4754,11994,4865,16413,0.000125,0.0,0.0,0.000125
-21991,-9930,-32256,16354,8317,32591,2,-16368,-2.748875,-1.24125,-4.032,5.035279468721176
-5762,26605,0,0,5,0,0,0,-0.7202500000000001,3.325625,0.0,3.402725628540303
19719,-24607,18041,16416,13473,-23453,29129,16375,2.464875,-3.075875,2.255125,4.541167751457217
6009,-26312,2041,-16359,-5745,26605,0,0,0.751125,-3.289,0.255125,3.3833117697383432
1,0,0,0,-17671,14076,-30029,16412,0.000125,0.0,0.0,0.000125
-5254,-28092,2858,16364,2064,2529,-22773,-16370,-0.6567500000000001,-3.5115000000000003,0.35725,3.5902061744417972
-5681,26605,0,0,5,0,0,0,-0.710125,3.325625,0.0,3.400596882350215
-13872,30650,-26050,16408,-979,-7222,29402,16375,-1.734,3.8312500000000003,-3.25625,5.318683730491973
-28134,-28107,14647,-16367,-5680,26605,0,0,-3.51675,-3.513375,1.830875,5.297493531732719
5,0,0,0,-8877,-22265,32510,16412,0.000625,0.0,0.0,0.000625
-787,18072,6977,16368,-22307,27512,-12559,-16368,-0.098375,2.259,0.872125,2.4235017343195775
-5620,26605,0,0,1,0,0,0,-0.7025,3.325625,0.0,3.3990127817684064
-30622,-7600,-30000,16413,7696,-4224,2702,16359,-3.82775,-0.9500000000000001,-3.75,5.442119997069157
28414,-12110,-10781,-16369,-5603,26605,0,0,3.55175,-1.51375,-1.347625,4.089310487799258
5,0,0,0,-9821,-26387,5600,16413,0.000625,0.0,0.0,0.000625
-10634,6702,4016,16370,-29632,-3702,18075,-16367,-1.32925,0.83775,0.502,1.6494649511280923
-5560,26605,0,0,5,0,0,0,-0.6950000000000001,3.325625,0.0,3.397470623953208
20812,-30998,5612,16413,22384,-25788,-6010,16369,2.6015,-3.87475,0.7015,4.719490657104854
7612,23285,19316,-16367,-5500,26605,0,0,0.9515,2.910625,2.4145,3.899602593935054
1,0,0,0,-17746,7561,28603,16413,0.000125,0.0,0.0,0.000125
1530,-21666,-20841,16360,11424,6464,-31379,-16369,0.19125,-2.70825,-2.605125,3.7626946315938268
-5486,26605,0,0,5,0,0,0,-0.68575,3.325625,0.0,3.395590479301796
18287,-13246,2738,16413,21834,15738,23351,16364,2.285875,-1.65575,0.34225,2.843214314930375
18734,23641,29161,-16367,-5439,26605,0,0,2.34175,2.9551250000000002,3.645125,5.244377283696322
1,0,0,0,11403,17119,11980,16413,0.000125,0.0,0.0,0.000125
11837,22587,-13264,16356,3154,7766,18034,-16369,1.479625,2.823375,-1.6580000000000001,3.593007171054631
-5426,26605,0,0,5,0,0,0,-0.67825,3.325625,0.0,3.3940837796266905
5678,-12507,895,16413,-17367,16845,-7598,16364,0.70975,-1.563375,0.111875,1.7205820145375228
-25364,9327,-23324,-16367,-5377,26605,0,0,-3.1705,1.165875,-2.9155,4.462227584472244
1,0,0,0,14951,28833,26735,16413,0.000125,0.0,0.0,0.000125
25568,22535,21883,16357,19110,3303,-16663,-16369,3.196,2.816875,2.735375,5.062753910299216
-5366,26605,0,0,5,0,0,0,-0.6707500000000001,3.325625,0.0,3.3925929910799795
16672,-19356,-25120,16411,1742,1994,-14391,16373,2.084,-2.4195,-3.14,4.478463603737335
-15010,15875,31534,-16364,-5317,26605,0,0,-1.87625,1.984375,3.94175,4.795357261521294
1,0,0,0,25018,-16711,-17684,16413,0.000125,0.0,0.0,0.000125
14744,30285,4232,16361,-30898,-20548,14279,-16368,1.843,3.785625,0.529,4.243518191386129
-5306,26605,0,0,5,0,0,0,-0.66325,3.325625,0.0,3.391118134646005
-26364,-28432,-159,16410,-1406,13123,7053,16374,-3.2955,-3.5540000000000003,-0.019875,4.846816611511622
-7232,-4812,22072,-16364,-5256,26605,0,0,-0.904,-0.6015,2.759,2.9649787941906096
5,0,0,0,11878,17148,-4401,16409,0.000625,0.0,0.0,0.000625
-24547,14358,-26645,16373,-27815,26226,3309,-16365,-3.068375,1.79475,-3.330625,4.871254006285239
-5181,26605,0,0,1,0,0,0,-0.647625,3.325625,0.0,3.3880967786133267
-7316,-3336,12048,16413,-2447,-21410,2359,16355,-0.9145,-0.417,1.506,1.8105897519869043
-12220,-24371,27465,-16369,-5157,26605,0,0,-1.5275,-3.0463750000000003,3.433125,4.837355078578582
5,0,0,0,26407,-23601,31561,16411,0.000625,0.0,0.0,0.000625
20012,-15485,5320,16370,3360,-24030,20541,-16370,2.5015,-1.9356250000000002,0.665,3.232084681846223
-5121,26605,0,0,1,0,0,0,-0.640125,3.325625,0.0,3.3866711762806263
29483,13180,28754,16413,14319,1928,-12637,16356,3.685375,1.6475,3.59425,5.405078926632339
-22426,13115,-8094,-16369,-5097,26605,0,0,-2.8032500000000002,1.639375,-1.01175,3.401381927338505
5,0,0,0,32357,25069,-29081,16412,0.000625,0.0,0.0,0.000625
12457,15030,3653,16369,29866,-383,-386,-16367,1.557125,1.8787500000000001,0.456625,2.482508050087653
-5060,26605,0,0,5,0,0,0,-0.6325000000000001,3.325625,0.0,3.3852382324771475
13145,3544,2042,16413,21327,13396,-129,16369,1.643125,0.443,0.25525000000000003,1.7208315804066938
6140,985,16434,-16366,-5000,26605,0,0,0.7675000000000001,0.123125,2.05425,2.196396839854993
5,0,0,0,4124,-1208,-4088,16412,0.000625,0.0,0.0,0.000625
22731,10397,-25486,16370,20754,-221,4936,-16366,2.841375,1.299625,-3.18575,4.462223671416528
-4940,26605,0,0,1,0,0,0,-0.6175,3.325625,0.0,3.382467722037418
-20568,-8011,-14241,16412,24952,-22853,7585,16353,-2.571,-1.0013750000000001,-1.780125,3.2835404529638432
-27604,27811,29614,-16370,-4935,26605,0,0,-3.4505,3.476375,3.70175,6.139550997680938
