0,1,2,3,4,5,6,7
30623,26558,0,0,0,0,0,0
-20380,-10360,19848,16406,-27470,-11287,-26314,16392
-5478,1612,1775,-16369,30683,26558,0,0
0,0,0,0,-14700,-28641,3534,16408
3017,-6088,6991,16396,26576,-32229,-29370,-16374
30749,26558,0,0,0,0,0,0
-10024,29681,5454,16406,-27519,26119,-29340,16392
2912,21608,-19841,-16370,31005,26558,0,0
0,0,0,0,667,-12321,28755,16411
15662,-28724,-9375,16398,-1326,22531,-15982,-16370
31065,26558,0,0,0,0,0,0
21446,21859,-15512,16411,10474,27075,-4607,16416
-30986,-25216,-29405,-16377,31125,26558,0,0
0,0,0,0,-11296,25234,-13228,16376
-32263,-21444,-12390,16402,17328,24432,-16446,-16370
31302,26558,0,0,0,0,0,0
-23071,-26099,23073,16362,-4304,-28607,10620,16416
24024,12647,7098,-16375,31362,26558,0,0
0,0,0,0,-17860,5204,2425,16412
-10122,7299,4784,16414,11714,-5999,-15432,-16379
31422,26558,0,0,0,0,0,0
-32482,-17073,-22629,16408,-31548,20652,27646,16395
2874,28263,10102,-16373,31482,26558,0,0
0,0,0,0,-15122,13420,3074,16403
-3348,-20929,-9734,16390,-19492,14695,428,-16374
32291,26558,0,0,0,0,0,0
-13859,7016,31372,16411,-31887,12137,-5311,16385
10610,-31579,-28578,-16375,32351,26558,0,0
0,0,0,0,-18567,-1066,8896,16411
-24408,-32536,-25887,16389,-10118,9937,28125,-16377
32411,26558,0,0,0,0,0,0
-8394,1704,-26178,16403,20399,19460,216,16391
-21022,-5898,-23660,-16372,32471,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-3676,26560,0,0,0,0,0,0
29506,-3745,-10938,16395,28912,-8333,16011,16397
14597,-3592,25589,-16366,-3616,26560,0,0
0,0,0,0,27654,3084,17420,16400
-9779,27541,16897,16407,-8905,-13994,-18184,-16357
-3556,26560,0,0,0,0,0,0
-9624,-15962,670,16406,4965,1210,-9127,16390
26996,-30722,-30295,-16368,-3496,26560,0,0
0,0,0,0,-5654,23601,25519,16394
-22805,-9822,21735,16389,-20660,6451,13887,-16368
-3366,26560,0,0,0,0,0,0
-22405,-11339,8176,16394,-7322,-30920,-10001,16387
-20182,-26140,3938,-16367,-3262,26560,0,0
0,0,0,0,-22214,-30120,25176,16394
-31349,-15419,29130,16389,-4609,-4741,15415,-16368
-2927,26560,0,0,0,0,0,0
-7705,-9939,2899,16404,-9753,-14672,1543,16387
24732,-1115,-3899,-16368,-2535,26560,0,0
0,0,0,0,17505,-29875,-30894,16399
-18464,-11399,31518,16389,-15749,8460,-21673,-16366
-2475,26560,0,0,0,0,0,0
3790,-25597,-17823,16399,-11578,-18314,-21471,16389
-10622,21594,18043,-16371,-2415,26560,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-337,26560,0,0,0,0,0,0
-14230,6763,18095,16410,-30729,-13017,-25401,16414
9408,1088,-8189,-16373,-277,26560,0,0
0,0,0,0,25922,4598,-28196,16408
-27392,8745,6998,16418,-32140,3044,-32328,-16370
-217,26560,0,0,0,0,0,0
5946,3248,-11596,16408,1756,4915,-1772,16417
-12210,23357,996,-16369,-33,26560,0,0
3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
21,26561,0,0,0,0,0,0
-9112,-7296,-989,16398,-30313,-30472,-16808,16400
-1364,6204,-10525,-16366,27,26561,0,0
3,0,0,0,-2838,30220,14792,16400
1574,24823,27880,16399,12565,-10665,-2511,-16367
82,26561,0,0,0,0,0,0
-13736,-32588,-29315,16387,-12685,-3037,19429,16409
6334,-11981,-5515,-16368,87,26561,0,0
3,0,0,0,8839,-22337,-15294,16400
2678,32332,-23185,16388,4568,29288,-19211,-16368
142,26561,0,0,0,0,0,0
28731,-14460,-12551,16405,-10002,-25345,19691,16403
12830,4332,-3973,-16367,147,26561,0,0
3,0,0,0,8839,-22337,-15294,16400
2678,32332,-23185,16388,4568,29288,-19211,-16368
203,26561,0,0,3,0,0,0
7714,-20094,17526,16401,-12309,-14020,-17610,16390
21761,-3858,-630,-16367,263,26561,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
265,26561,0,0,4,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,316,26561,0,0
2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
319,26561,0,0,3,0,0,0
16879,-26859,9421,16401,24507,-26131,21292,16390
1198,9798,13193,-16367,324,26561,0,0
1,0,0,0,9206,13218,-26757,16403
29857,-1845,-17238,16391,18350,-32203,18372,-16366
325,26561,0,0,0,0,0,0
22278,8160,22722,16405,-2720,-24118,-11175,16402
-14686,17858,21813,-16366,327,26561,0,0
4,0,0,0,-30341,11113,-27925,16395
14255,-25516,-16430,16401,17716,-28990,24880,-16374
376,26561,0,0,2,0,0,0
27996,-32175,32476,16405,16813,-3714,1169,16393
-468,22726,-28051,-16367,380,26561,0,0
1,0,0,0,27500,-12116,29564,16402
-1862,-15747,16544,16401,22400,-5920,1475,-16367
386,26561,0,0,0,0,0,0
4260,-3543,7707,16413,1590,3717,23561,16406
-28440,25240,-26219,-16367,387,26561,0,0
4,0,0,0,-29952,15310,29713,16381
-24574,-621,3437,16387,22930,11776,8629,-16368
437,26561,0,0,1,0,0,0
2273,7589,2291,16402,-14579,13858,-21725,16400
-14316,-29840,7888,-16368,446,26561,0,0
0,0,0,0,-544,29366,18541,16389
-14667,14751,-22639,16413,10376,16160,20111,-16368
447,26561,0,0,2,0,0,0
-31000,27984,29899,16405,-30236,-2027,-29345,16392
-10042,32196,-24334,-16367,493,26561,0,0
3,0,0,0,-31162,4797,20774,16401
3778,3985,-12467,16389,1788,-24267,26889,-16367
493,26561,0,0,1,0,0,0
-91,-28224,-29513,16401,27099,10430,31034,16388
25361,-14851,13578,-16367,506,26561,0,0
0,0,0,0,10770,-15468,-28212,16400
16328,20149,29686,16401,31288,-22543,28988,-16369
507,26561,0,0,0,0,0,0
-24006,23161,-22557,16403,15057,-21566,-23675,16401
28560,9263,-11435,-16366,567,26561,0,0
0,0,0,0,-12882,23261,16581,16401
-18267,5095,-13479,16401,2488,-8638,18731,-16369
627,26561,0,0,0,0,0,0
-23196,32194,-498,16401,-17965,9235,17472,16402
-26662,-23395,-22899,-16368,687,26561,0,0
0,0,0,0,24454,16950,22132,16405
-9440,-23421,28822,16402,-20076,-25425,-5367,-16365
747,26561,0,0,0,0,0,0
-29958,-10792,-30504,16403,-31155,-15536,-20093,16401
-20067,23630,29661,-16366,807,26561,0,0
0,0,0,0,26982,-16165,31704,16402
-16639,3231,-25588,16401,-26492,-8656,-4552,-16367
867,26561,0,0,0,0,0,0
12665,13163,30461,16403,13266,-3494,-28545,16402
28472,-18910,-13460,-16367,927,26561,0,0
0,0,0,0,2421,30750,5973,16402
-8450,-28832,-20374,16401,-22702,-10557,-10992,-16366
987,26561,0,0,3,0,0,0
16255,3880,16858,16401,-24010,-31904,-28708,16389
4894,14906,-23797,-16367,1001,26561,0,0
1,0,0,0,-22685,-25369,-25876,16401
-24266,28882,2501,16388,-28849,18406,28732,-16367
1001,26561,0,0,2,0,0,0
-14323,-23345,-7965,16405,-18956,-13640,-6568,16391
-9382,-30977,26529,-16366,1037,26561,0,0
0,0,0,0,-29809,11702,-24696,16401
-2124,-15437,6077,16388,-2870,17188,-28988,-16368
1048,26561,0,0,3,0,0,0
-29554,-11716,29161,16401,4892,-16116,-24408,16389
16143,21427,28767,-16367,1061,26561,0,0
1,0,0,0,10893,3326,-5714,16399
-25723,23320,-9534,16390,-2015,-17344,32204,-16366
1097,26561,0,0,3,0,0,0
18201,26894,24650,16401,-13037,31816,19210,16389
-3311,24911,-9574,-16367,1122,26561,0,0
3,0,0,0,-30155,-29044,-26525,16401
-10208,7366,23986,16389,19440,17601,-20119,-16367
1229,26561,0,0,0,0,0,0
14091,2746,-22477,16401,-14870,19809,9524,16388
-15862,-14396,-1536,-16368,1229,26561,0,0
2,0,0,0,-20329,-23130,-29040,16404
-540,5422,10375,16391,18639,-2588,-15450,-16367
1229,26561,0,0,1,0,0,0
-18313,-32508,-20107,16399,-8810,1752,759,16385
25526,-22235,-511,-16364,1232,26561,0,0
4,0,0,0,5032,21427,19466,16381
8566,15099,-4735,16386,22256,12175,6385,-16368
1284,26561,0,0,0,0,0,0
-8960,23483,13468,16395,3232,-20101,-3519,16403
14646,-20792,12513,-16367,1289,26561,0,0
3,0,0,0,-18630,19285,29736,16397
-14478,-24095,13266,16402,-18901,26604,-14855,-16366
1290,26561,0,0,2,0,0,0
15390,19223,6421,16398,-1642,-25294,5919,16402
2976,32200,13146,-16366,1290,26561,0,0
1,0,0,0,-10492,29190,-24510,16395
-21970,7983,-10964,16402,-24950,-1673,30425,-16367
1293,26561,0,0,0,0,0,0
-7806,15050,-26185,16394,11504,5722,-14132,16403
26000,10278,-6309,-16368,1501,26561,0,0
2,0,0,0,-26095,-170,-15875,16398
-3756,23667,-25232,16401,25148,24552,-18488,-16367
1502,26561,0,0,2,0,0,0
-28412,13348,6302,16398,-3430,-17714,-6586,16401
29196,12575,-18581,-16367,1603,26561,0,0
2,0,0,0,24200,17112,15844,16398
595,17529,-12074,16401,-17382,-13296,-22857,-16367
1907,26561,0,0,0,0,0,0
-15604,-10427,25175,16394,-15073,-7177,-28565,16403
-9708,3392,-10457,-16368,2019,26561,0,0
2,0,0,0,-23253,28931,-30355,16398
30139,6723,-19605,16401,-27829,6690,-17240,-16367
2020,26561,0,0,3,0,0,0
5137,23771,20112,16397,-20714,25470,-6192,16401
3126,5619,-13483,-16367,2020,26561,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
6144,26561,0,0,0,0,0,0
-32332,30218,-25509,16409,-24150,-25476,29073,16394
27006,-10516,-12279,-16369,6204,26561,0,0
0,0,0,0,19224,-12817,-10410,16400
-5994,4987,-498,16388,20392,-30169,22297,-16368
6273,26561,0,0,0,0,0,0
-24465,-27750,-22088,16400,-25590,19183,-7299,16388
22124,20593,2968,-16368,6333,26561,0,0
0,0,0,0,7695,16524,19085,16410
3284,17616,-12420,16397,5043,-4064,1721,-16367
6393,26561,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,6398,26561,0,0
0,0,0,0,-24882,-28828,9588,16401
-16542,-26642,29234,16389,16788,8974,-5417,-16368
6453,26561,0,0,1,0,0,0
-6710,13115,6556,16404,14078,-17927,-22226,16389
1360,-6891,32232,-16369,6458,26561,0,0
0,0,0,0,-31092,-30112,14627,16401
-28078,-17331,-26822,16389,-1690,-22647,-20981,-16368
6553,26561,0,0,0,0,0,0
13444,28237,-5955,16400,-5533,-10296,-22643,16389
30790,-20013,30146,-16367,6708,26561,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
8707,26561,0,0,2,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,8727,26561,0,0
3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
8730,26561,0,0,4,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,8734,26561,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
8737,26561,0,0,0,0,0,0
20594,-21395,-13142,16397,-31825,-30515,11996,16392
-22174,-4571,8183,-16367,8768,26561,0,0
2,0,0,0,7622,-4791,2171,16404
-18752,16746,6597,16400,-15612,-9612,-13673,-16366
8787,26561,0,0,3,0,0,0
13068,15197,-31806,16384,-7587,-4003,-4351,16402
-14494,25952,17171,-16367,8791,26561,0,0
4,0,0,0,24291,15060,17332,16372
13204,-27425,-22110,16381,-4384,-11750,-21184,-16366
8795,26561,0,0,1,0,0,0
-573,-24051,25699,16405,13810,12291,20272,16397
-8788,1104,22553,-16368,8798,26561,0,0
0,0,0,0,1246,-17634,-12622,16391
22894,7007,-31251,16392,27052,32086,4579,-16369
8828,26561,0,0,2,0,0,0
7900,1085,27789,16405,24437,-3356,2093,16402
-14133,27048,-25905,-16366,8847,26561,0,0
3,0,0,0,6160,29458,10345,-16411
-15844,1287,5162,16408,26436,-28806,9263,-16364
8852,26561,0,0,4,0,0,0
-18824,13023,14773,16402,-11850,25478,25990,16415
1380,-28086,26734,-16370,8856,26561,0,0
1,0,0,0,12199,6708,-26476,16403
2367,25236,-29844,16396,-20666,-2273,24906,-16368
8860,26561,0,0,0,0,0,0
-23768,18652,24243,16397,-18380,30708,-905,16391
32477,8618,3166,-16367,8888,26561,0,0
2,0,0,0,-10586,-1994,-17580,16403
7433,22211,2389,16400,29186,-32398,1808,-16364
8908,26561,0,0,3,0,0,0
-12308,-3211,-2630,16383,-8965,-27752,-9685,16401
-3830,-16028,12432,-16366,8912,26561,0,0
4,0,0,0,25328,28110,-4194,16370
-2017,-27231,-28388,16416,28360,-4059,-8165,-16368
8916,26561,0,0,1,0,0,0
-30006,6214,-16334,16400,21906,25814,17632,16394
-2861,26681,16918,-16368,8920,26561,0,0
0,0,0,0,-29005,-8141,-31872,16394
3618,14671,-21621,16392,29753,11952,-647,-16368
8948,26561,0,0,2,0,0,0
300,-21796,3434,16404,27996,-29736,9452,16400
29525,11045,-5882,-16367,8968,26561,0,0
3,0,0,0,-1768,26788,-30721,16365
-1613,20409,25520,16402,-27113,-20247,29425,-16368
8972,26561,0,0,4,0,0,0
-5152,12465,-2978,16346,20856,-31304,-9210,16408
6686,-18363,27494,-16371,8977,26561,0,0
1,0,0,0,10529,-27589,4349,16409
3550,3775,-27825,16389,-16266,-19897,-28298,-16365
8980,26561,0,0,0,0,0,0
-31916,-17150,-26678,16396,15167,-3005,7551,16391
-11231,1052,-30754,-16366,9008,26561,0,0
2,0,0,0,23799,-11692,17844,16401
2398,-5476,11278,16396,25140,8561,10389,-16367
9028,26561,0,0,3,0,0,0
8777,-8669,548,16397,14091,5999,-9435,16391
-32111,19352,-26047,-16365,9032,26561,0,0
4,0,0,0,2412,-13982,-19254,16395
20135,-18763,3477,16390,12854,-15905,-27333,-16365
9037,26561,0,0,1,0,0,0
20629,28999,6267,16409,-12535,-9499,12883,16383
8127,-30214,-17135,-16362,9044,26561,0,0
0,0,0,0,19700,-22166,-24675,16393
28190,-8644,19999,16391,-10362,-172,-5926,-16368
9068,26561,0,0,2,0,0,0
800,6484,-17525,16404,592,30134,-23032,16400
-14863,11010,7978,-16368,9088,26561,0,0
1,0,0,0,8250,11338,1929,16403
-9002,-10484,27844,16392,-12331,-5427,-20794,-16367
9104,26561,0,0,0,0,0,0
11536,6913,-25607,16396,19190,289,3331,16392
7555,30875,22650,-16367,9128,26561,0,0
2,0,0,0,7664,-5596,24952,16404
18451,26231,10609,16401,-21218,16800,23871,-16366
9148,26561,0,0,1,0,0,0
-18859,-6067,28042,16403,-1654,-14972,-1043,16394
-1142,16168,-9830,-16367,9164,26561,0,0
0,0,0,0,-32655,753,21586,16396
-11401,23748,10646,16389,-19184,-24028,25019,-16367
9188,26561,0,0,2,0,0,0
-28031,17785,26209,16402,3596,-20813,18612,16401
-20304,-19380,-14603,-16367,9208,26561,0,0
3,0,0,0,-12586,-13555,32510,16395
-31217,2168,32000,16390,17162,-11796,32449,-16366
9231,26561,0,0,0,0,0,0
3873,-8876,15350,16400,17688,-29988,31488,16389
11076,-29139,-23476,-16367,9248,26561,0,0
2,0,0,0,-8278,-29047,-17176,16402
-22536,13817,-3131,16400,23346,-20170,7389,-16365
9269,26561,0,0,1,0,0,0
15695,-17151,-6370,16404,18956,-10103,-18796,16386
-31359,-19358,29041,-16366,9272,26561,0,0
3,0,0,0,-31397,1291,13915,16393
-24572,-15043,19544,16389,932,11290,25644,-16367
9291,26561,0,0,4,0,0,0
4009,-27238,737,16395,8638,671,-25670,16389
-19208,6272,31537,-16365,9291,26561,0,0
0,0,0,0,-27420,-22306,18526,16407
-14710,-4295,-5236,16396,-16090,-22572,-25799,-16372
9309,26561,0,0,2,0,0,0
5210,-19596,-8518,16408,-200,11591,-17593,16394
28972,17157,24294,-16367,9329,26561,0,0
1,0,0,0,14220,11959,-7287,16404
22087,-2097,-26719,16387,-11660,11774,-3084,-16367
9332,26561,0,0,4,0,0,0
-21602,-22315,-28590,16393,13317,2772,25742,16390
2268,-6967,16016,-16367,9352,26561,0,0
0,0,0,0,-22170,15988,29048,16404
5086,-6514,18739,16394,-18618,-8059,-22386,-16370
9369,26561,0,0,3,0,0,0
11916,-22697,-25680,16393,18496,-10677,-8586,16387
3648,2799,8660,-16366,9381,26561,0,0
2,0,0,0,-26010,27112,-16742,16408
17328,2935,19673,16391,24106,-12336,171,-16365
9391,26561,0,0,1,0,0,0
-20557,26,502,16405,-17007,-22448,-26208,16386
15948,30640,-27978,-16366,9392,26561,0,0
4,0,0,0,28891,-18429,-2924,16389
2538,25380,28066,16388,-16058,-12396,32565,-16365
9412,26561,0,0,0,0,0,0
440,-23644,-4063,16405,9310,-5889,8480,16393
-11424,-2943,-25522,-16367,9429,26561,0,0
3,0,0,0,-25403,-7518,-4832,16392
-277,3552,13326,16389,250,-24345,-6998,-16368
9441,26561,0,0,0,0,0,0
-7993,16889,-22418,16404,-31591,15482,17123,16396
9249,-31085,198,-16371,9489,26561,0,0
2,0,0,0,-10063,18721,-19875,16407
20958,23560,-4051,16388,-25244,-23344,-9516,-16365
9515,26561,0,0,1,0,0,0
6341,32410,1949,16405,-6209,-27040,22510,16390
-2526,-18081,-18703,-16368,9516,26561,0,0
4,0,0,0,30644,6435,24002,16389
-23634,-1818,-22403,16388,-3710,-23964,-21341,-16365
9564,26561,0,0,3,0,0,0
21425,18350,-18679,16392,-16337,-7544,9925,16389
4502,27554,-11749,-16368,9565,26561,0,0
0,0,0,0,-16739,13500,7589,16404
-11858,7166,-22629,16387,-19160,32242,20142,-16367
9618,26561,0,0,4,0,0,0
-19315,28851,19273,16392,-6786,13881,-25902,16382
13773,21433,-10879,-16365,9625,26561,0,0
3,0,0,0,5933,23027,17756,16393
22928,-16295,-1475,16388,6520,-29111,-8882,-16368
9626,26561,0,0,0,0,0,0
-24657,-13125,14847,16404,-18468,10163,-27876,16385
5919,-32011,5384,-16366,9775,26561,0,0
4,0,0,0,-11123,6672,26152,16392
-27088,19217,-5318,16385,-8840,-26265,-7690,-16366
9802,26561,0,0,3,0,0,0
6465,-27564,6765,16393,-11213,22291,-8380,16388
4025,2634,-2306,-16368,9806,26561,0,0
0,0,0,0,343,-16105,-4026,16395
22547,-11363,8586,16387,19392,-5021,-14690,-16366
9835,26561,0,0,4,0,0,0
-4365,-29619,-12836,16391,24627,-11408,-2071,16385
-12514,15361,8331,-16365,9862,26561,0,0
3,0,0,0,19700,-12130,18948,16393
15385,29390,-11420,16372,26692,-17947,15501,-16363
9866,26561,0,0,0,0,0,0
-22663,26174,-18331,16394,-15709,24917,-31291,16387
8702,-9502,22141,-16366,10178,26561,0,0
3,0,0,0,30575,-5241,3009,16393
-30453,-28392,27809,16387,-31420,10315,26402,-16366
10178,26561,0,0,4,0,0,0
-13765,-23078,-8390,16391,-15026,-22181,18522,16387
12496,32492,29210,-16366,10179,26561,0,0
4,0,0,0,18958,2592,-13089,16391
-29106,1550,-21633,16387,8646,10489,24683,-16366
10459,26561,0,0,0,0,0,0
18433,-32368,-747,16394,-19438,-3168,21289,16389
-30336,372,-30816,-16367,10459,26561,0,0
3,0,0,0,10693,756,-24156,16392
-31964,23833,-16977,16388,28236,-4547,24349,-16367
10498,26561,0,0,4,0,0,0
-29197,-8785,20144,16392,-6591,-25356,-5138,16387
30994,27271,16039,-16366,10519,26561,0,0
0,0,0,0,14834,-26687,9889,16405
29296,4623,8039,16396,-15024,-5331,11892,-16365
10519,26561,0,0,3,0,0,0
-25032,-8861,3854,16393,-13001,-22893,5578,16385
-10216,-32513,20761,-16365,10619,26561,0,0
0,0,0,0,-18458,14547,11341,16407
-19591,12408,1832,16387,-6581,28862,3198,-16366
10629,26561,0,0,2,0,0,0
-24323,25522,30136,16408,-10666,19900,29124,16391
-30604,526,11844,-16364,11120,26561,0,0
0,0,0,0,-27757,-8724,17934,16407
22259,-11510,21775,16392,-20932,18491,-7371,-16371
11134,26561,0,0,4,0,0,0
22037,-4519,-1336,16391,15808,-24789,-2031,16388
14670,-1408,-26603,-16367,11148,26561,0,0
3,0,0,0,13104,10527,-26201,16392
19251,-3810,-24818,16387,-21343,2540,-15942,-16367
11149,26561,0,0,0,0,0,0
7207,1084,3632,16407,27901,-13701,10776,16389
18098,-4226,-2551,-16368,11194,26561,0,0
3,0,0,0,-11664,1906,-11630,16404
20616,-29622,18441,16388,31557,-11300,30387,-16366
11209,26561,0,0,0,0,0,0
27418,27065,25633,16407,-16230,-26260,-31641,16395
-2799,-30173,6484,-16368,11254,26561,0,0
3,0,0,0,-17303,-248,11606,16405
8103,-504,-14191,16388,24190,-3782,-2300,-16367
11270,26561,0,0,0,0,0,0
-9707,-26438,-23249,16406,12950,22016,-2057,16391
22613,-19851,4836,-16371,11314,26561,0,0
3,0,0,0,-24469,4114,8109,16405
24825,-17685,-13524,16388,5382,-14527,-22929,-16367
11330,26561,0,0,4,0,0,0
-25381,25783,-4127,16392,2737,23146,-15007,16389
31302,-6141,3302,-16367,11484,26561,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-14690,26580,0,0,0,0,0,0
21598,1002,28061,16375,-28472,10562,28128,16406
7552,28210,10557,-16370,-14630,26580,0,0
0,0,0,0,-16008,-9674,24558,16381
27936,-8340,-28908,16329,-4394,-401,-17922,-16366
-14570,26580,0,0,0,0,0,0
-27470,6278,-29554,16375,-31056,-6771,8554,16344
10507,-32360,-5244,-16368,-14510,26580,0,0
0,0,0,0,-5512,6159,16743,16372
17573,-12323,-7629,16405,15386,-11374,-458,-16380
-14449,26580,0,0,0,0,0,0
-16850,-32748,2617,16371,24209,-11676,-18387,16405
18852,25968,19788,-16379,-14301,26580,0,0
0,0,0,0,-32751,21097,-19420,16359
26800,23721,6045,16409,-12584,-22470,10196,-16367
-14241,26580,0,0,0,0,0,0
14388,-3991,11527,16372,-665,20919,-17643,16405
14543,6025,21612,-16377,-14181,26580,0,0
0,0,0,0,7308,24570,7454,16371
-22013,-17798,21503,16405,-30862,-25585,-6210,-16376
-14121,26580,0,0,0,0,0,0
10778,17656,14398,16369,-13059,-29738,-2574,16404
1496,28862,19082,-16376,-14061,26580,0,0
0,0,0,0,10344,9438,3528,16365
-2865,14473,25502,16404,27295,-26902,3137,-16378
-14001,26580,0,0,0,0,0,0
-7490,20773,12114,16369,-28448,4728,-21451,16404
13822,24822,-21986,-16375,-13941,26580,0,0
0,0,0,0,-132,12672,-29458,16370
-5360,-2066,-19490,16404,7484,-4650,-22262,-16374
-13867,26580,0,0,0,0,0,0
-5635,2796,14431,16354,287,26682,-15064,16408
3358,-23736,13848,-16366,-13802,26580,0,0
0,0,0,0,-3660,12172,-11177,16369
4533,11173,29338,16404,18962,-22112,3937,-16372
-13742,26580,0,0,0,0,0,0
-16312,2898,13707,16372,14510,-27766,-1964,16404
14008,18242,13016,-16373,-13682,26580,0,0
0,0,0,0,12987,-16624,28335,16360
14963,20133,-17160,16408,-564,8936,5735,-16366
-13622,26580,0,0,0,0,0,0
-29436,-6486,394,16365,16342,-11177,26610,16404
-13921,28650,12336,-16377,-13542,26580,0,0
0,0,0,0,23934,-21748,7552,16372
10259,27427,-7155,16404,-23458,-27120,20623,-16373
-13441,26580,0,0,0,0,0,0
25592,-28740,11010,16362,27461,-9236,9775,16405
-27670,-27280,18633,-16373,-13381,26580,0,0
0,0,0,0,-5584,31722,17942,16369
-6573,-22880,9828,16405,-4956,-25412,1449,-16375
-13303,26580,0,0,0,0,0,0
-12465,-14103,23199,16359,28338,15156,-10179,16408
27876,28341,-9744,-16367,-13223,26580,0,0
0,0,0,0,-24270,-17400,-21051,16338
11162,32252,-6072,16408,15465,-24302,2966,-16366
-13105,26580,0,0,0,0,0,0
3860,-1397,-24814,16365,-13942,-3581,32424,16404
22894,3262,1161,-16378,-13045,26580,0,0
0,0,0,0,-20740,-24663,19252,16367
-21282,17131,-20312,16404,-9750,-32226,-28709,-16377
-12985,26580,0,0,0,0,0,0
-24853,-3873,-17902,16344,3205,14932,-5147,16408
-27284,-26884,-2688,-16367,-12925,26580,0,0
0,0,0,0,-26048,17259,21834,16367
-7069,-9099,-15016,16404,30112,-18735,13870,-16377
-12794,26580,0,0,0,0,0,0
16692,-6659,-30761,16369,19394,977,-1662,16404
-12794,21587,12531,-16376,-12734,26580,0,0
0,0,0,0,-19049,233,-6231,16294
12593,30371,-6930,16408,13385,2975,8982,-16366
-12650,26580,0,0,0,0,0,0
26174,15031,10682,16353,-3637,-7603,-8131,16408
3432,14181,-2088,-16367,-12588,26580,0,0
0,0,0,0,-23861,-7653,-29895,16354
-11538,4659,-8150,16408,-25596,24127,-4572,-16367
-12492,26580,0,0,0,0,0,0
-5638,-1871,-9785,16368,19107,-18151,-5042,16404
17747,2156,-30358,-16376,-12432,26580,0,0
0,0,0,0,-12210,-29503,301,16332
2688,-7773,-17919,16408,30683,-553,-30941,-16366
-12121,26580,0,0,0,0,0,0
9694,-20192,11277,16369,28161,-27334,20629,16405
13322,-11210,9970,-16379,-12061,26580,0,0
0,0,0,0,-13001,-15564,5174,16375
-4874,-30727,6647,16409,-6982,7447,15073,-16369
-11938,26580,0,0,0,0,0,0
-18202,8518,21024,16372,27615,20504,27057,16409
-7570,6351,656,-16370,-11878,26580,0,0
0,0,0,0,-25153,31537,27552,16394
24726,-16264,-29237,16398,17114,6048,-2038,-16359
-11818,26580,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-11758,26580,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-11698,26580,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-11629,26580,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-9557,26580,0,0,0,0,0,0
18300,-14065,30426,16387,28360,-6106,-29201,16377
-19395,24879,-4720,-16382,-9496,26580,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-9436,26580,0,0,0,0,0,0
11216,21864,-9871,16412,373,15260,3061,16401
-32694,-2331,28843,-16374,-9376,26580,0,0
0,0,0,0,-8741,-6668,-15709,16414
22681,19892,2984,16401,-12453,20757,25677,-16371
-9198,26580,0,0,0,0,0,0
-1010,30487,9889,16413,-2266,22040,7501,16400
-21028,8988,-17272,-16372,-9085,26580,0,0
0,0,0,0,22795,-20378,-24173,16411
28907,-32092,-5850,16395,326,1921,20298,-16371
-9025,26580,0,0,0,0,0,0
-4802,-27520,28667,16412,18032,30792,-21696,16408
-20510,-19089,18572,-16369,-8649,26580,0,0
3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-8614,26580,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-8609,26580,0,0
0,0,0,0,4433,2270,-7348,16411
26535,-8406,-8671,16402,21285,-4939,-15865,-16373
-8589,26580,0,0,3,0,0,0
-27370,-32417,-12600,16410,-32039,-22688,-19404,16392
-9904,-27244,14543,-16371,-8553,26580,0,0
1,0,0,0,-9700,-9481,17985,16399
-28203,-8777,6789,16390,15120,10250,-21597,-16378
-8549,26580,0,0,0,0,0,0
17286,-6399,-500,16413,-21912,-13030,-20009,16377
29654,25088,-21856,-16378,-8529,26580,0,0
3,0,0,0,-9121,-16965,-19133,16416
2550,-13410,-27214,16387,-13592,-6449,-17126,-16382
-8492,26580,0,0,1,0,0,0
-28872,70,-22590,16408,31668,2440,19536,16390
27497,26535,19244,-16372,-8489,26580,0,0
0,0,0,0,30484,32460,-22522,16410
-4916,32252,20497,16388,-581,22397,-23050,-16371
-8469,26580,0,0,3,0,0,0
-7528,-27701,-13746,16411,-10027,19073,5448,16402
-25050,-32722,16913,-16371,-8432,26580,0,0
